Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "150.124.181.229", 0, 0, 0, 0, 0),626
("", "203.193.121.80", 0, 0, 0, 0, 0),487
("", "203.193.115.144", 0, 0, 0, 0, 0),484
("", "131.98.137.48", 0, 0, 0, 0, 0),299
("", "133.3.126.60", 0, 0, 0, 0, 0),108
("", "202.215.83.244", 0, 0, 0, 0, 0),103
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439120, 1613517, 47055506
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4352
("", "150.124.156.14", 0, 0, 0, 0, 0),590
("", "150.124.181.229", 0, 0, 0, 0, 0),554
("", "203.193.121.80", 0, 0, 0, 0, 0),513
("", "203.193.115.144", 0, 0, 0, 0, 0),428
("", "131.98.137.48", 0, 0, 0, 0, 0),231
("", "202.215.83.244", 0, 0, 0, 0, 0),178
("", "131.99.80.24", 0, 0, 0, 0, 0),128
("", "202.215.76.58", 0, 0, 0, 0, 0),123
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439130, 1583631, 48639137
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4301
("", "150.124.181.229", 0, 0, 0, 0, 0),672
("", "203.193.121.80", 0, 0, 0, 0, 0),597
("", "203.193.115.144", 0, 0, 0, 0, 0),509
("", "150.124.156.14", 0, 0, 0, 0, 0),310
("", "131.98.137.48", 0, 0, 0, 0, 0),298
("", "202.215.83.244", 0, 0, 0, 0, 0),209
("", "202.215.76.58", 0, 0, 0, 0, 0),149
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439140, 1470871, 50110008
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4331
("", "150.124.181.229", 0, 0, 0, 0, 0),552
("", "203.193.121.80", 0, 0, 0, 0, 0),539
("", "203.193.115.144", 0, 0, 0, 0, 0),478
("", "131.98.137.48", 0, 0, 0, 0, 0),299
("", "202.215.83.244", 0, 0, 0, 0, 0),225
("", "202.215.76.58", 0, 0, 0, 0, 0),206
("", "150.124.156.14", 0, 0, 0, 0, 0),202
("", "131.99.80.24", 0, 0, 0, 0, 0),110
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439150, 1418171, 51528179
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4032
("", "150.124.181.229", 0, 0, 0, 0, 0),561
("", "203.193.121.80", 0, 0, 0, 0, 0),557
("", "203.193.115.144", 0, 0, 0, 0, 0),502
("", "150.124.156.12", 0, 0, 0, 0, 0),423
("", "150.124.156.14", 0, 0, 0, 0, 0),310
("", "131.98.137.48", 0, 0, 0, 0, 0),301
("", "202.215.83.244", 0, 0, 0, 0, 0),227
("", "202.215.76.58", 0, 0, 0, 0, 0),191
("", "131.99.80.24", 0, 0, 0, 0, 0),136
Epoch end timestamp,Packets processed this epoch,Total packets processed
