Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4261
("", "150.124.181.229", 0, 0, 0, 0, 0),507
("", "203.193.121.80", 0, 0, 0, 0, 0),498
("", "203.193.115.144", 0, 0, 0, 0, 0),459
("", "150.124.156.12", 0, 0, 0, 0, 0),342
("", "131.98.137.48", 0, 0, 0, 0, 0),188
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439269, 1, 69640559
Flow key,Count
No entries exceeded the threshold.
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439279, 1537276, 71177835
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3411
("", "150.124.156.14", 0, 0, 0, 0, 0),531
("", "150.124.181.229", 0, 0, 0, 0, 0),417
("", "203.193.121.80", 0, 0, 0, 0, 0),386
("", "203.193.115.144", 0, 0, 0, 0, 0),347
("", "131.98.137.48", 0, 0, 0, 0, 0),158
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439289, 1544392, 72722227
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4116
("", "150.124.181.229", 0, 0, 0, 0, 0),477
("", "203.193.121.80", 0, 0, 0, 0, 0),425
("", "203.193.115.144", 0, 0, 0, 0, 0),381
("", "131.98.137.48", 0, 0, 0, 0, 0),238
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439299, 1458900, 74181127
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4396
("", "150.124.156.14", 0, 0, 0, 0, 0),540
("", "150.124.181.229", 0, 0, 0, 0, 0),486
("", "203.193.121.80", 0, 0, 0, 0, 0),447
("", "203.193.115.144", 0, 0, 0, 0, 0),396
("", "131.98.137.48", 0, 0, 0, 0, 0),202
("", "202.215.83.244", 0, 0, 0, 0, 0),124
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439309, 1600954, 75782081
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3867
("", "150.124.181.229", 0, 0, 0, 0, 0),580
("", "203.193.121.80", 0, 0, 0, 0, 0),459
("", "203.193.115.144", 0, 0, 0, 0, 0),445
("", "131.98.137.48", 0, 0, 0, 0, 0),220
("", "202.215.83.244", 0, 0, 0, 0, 0),136
